state,year,epi_week,rainfall_anomaly_mm,rainfall_zscore,heavy_rain_flag,extreme_rain_flag,rolling_4_rainfall_mm,reliefweb_flood_reports
Niger,2022,21,29.988,1.5508503884873068,0,0,313.6,0
Niger,2022,22,-28.254000000000005,-0.564638931789335,0,0,338.4800000000001,0
Niger,2022,23,30.040000000000006,0.7250788785623545,1,0,360.7200000000001,0
Niger,2022,24,-41.112,-0.47720934158266376,0,0,240.34000000000006,0
Niger,2022,25,37.236,0.7525151742374527,1,0,269.99,0
Niger,2022,26,-6.727999999999998,-0.4601483353832811,0,0,252.43000000000006,0
Niger,2022,27,-24.289999999999992,-0.6517034851806778,0,0,175.18000000000004,0
Niger,2022,28,-32.386,-1.333109743798493,0,0,162.49000000000004,0
Niger,2022,29,-21.352,-0.6607820917896456,0,0,92.64000000000006,0
Niger,2022,30,-0.3819999999999908,-0.017790424152331036,0,0,105.46000000000006,0
Niger,2022,31,-29.420000000000005,-0.5041119728229337,0,0,117.88000000000007,0
Niger,2022,32,-15.956000000000003,-0.39075431862533,0,0,134.08000000000004,0
Niger,2022,33,-24.461999999999996,-0.8343608081291909,0,0,140.89000000000007,0
Niger,2022,34,19.64200000000001,0.7562650662534397,1,0,178.33000000000007,0
Niger,2022,35,-2.7079999999999984,-0.166894608436669,0,0,196.27000000000007,0
Niger,2022,36,-3.0379999999999967,-0.0835157493283496,0,0,214.1200000000001,0
Niger,2022,37,-1.9939999999999927,-0.10879860643897489,0,0,228.49000000000007,0
Niger,2022,38,-6.289999999999999,-0.3785467195522511,0,0,189.11000000000007,0
Niger,2022,39,41.28000000000001,1.672285669533644,1,0,232.45000000000007,0
Niger,2022,40,23.594,1.0379060468329955,1,0,249.8400000000001,0
Niger,2022,41,8.764000000000003,0.9917623856462334,0,0,240.27000000000007,0
Niger,2022,42,-14.722,-1.478623265948103,0,0,201.90000000000006,0
Niger,2022,43,-10.456,-0.9763209583640259,0,0,114.39000000000006,0
Niger,2022,44,-12.328,-0.5026375919518379,0,0,38.91000000000006,0
Niger,2022,45,-99.83800000000001,-0.4630866222920475,0,0,2.030000000000057,0
Niger,2022,46,-5.164,-0.4491687705189064,0,0,1.970000000000057,0
Niger,2022,47,-1.296,-0.45068706294264316,0,0,0.36000000000005683,0
Niger,2022,48,0.1,1.6222142113076252,0,0,0.5000000000000568,0
Niger,2022,49,-0.026000000000000002,-0.4472135954999579,0,0,0.14000000000005686,0
Niger,2022,50,0.0,0,0,0,0.14000000000005686,0
Niger,2022,51,0.0,0,0,0,0.14000000000005686,0
Niger,2022,52,0.0,0,0,0,0.0,0
Niger,2023,1,-10.910000000000002,-0.408248290463863,0,0,0.0,0
Niger,2023,2,-0.908,-0.44721359549995804,0,0,0.0,0
Niger,2023,3,-0.002,-0.4472135954999579,0,0,0.0,0
Niger,2023,4,0.046,1.7640194743489521,0,0,0.06000000000005684,0
Niger,2023,5,0.0,0,0,0,0.06000000000005684,0
Niger,2023,6,0.0,0,0,0,0.06000000000005684,0
Niger,2023,7,0.0,0,0,0,0.06000000000005684,0
Niger,2023,8,-0.186,-0.6605886742664622,0,0,0.0,0
Niger,2023,9,15.513999999999998,1.3749247106005373,0,0,23.560000000000056,0
Niger,2023,10,4.5920000000000005,0.3889730008634079,0,0,39.46000000000006,0
Niger,2023,11,35.676,1.1245317139628095,0,0,107.92000000000007,0
Niger,2023,12,10.792000000000002,0.8979255978045941,0,0,127.90000000000008,0
Niger,2023,13,-14.003999999999994,-0.2185188058434361,0,0,125.20000000000007,0
Niger,2023,14,-12.721999999999998,-0.5148897629889553,0,0,114.71000000000008,0
Niger,2023,15,-2.45,-0.7380622998582895,0,0,49.260000000000076,0
Niger,2023,16,-14.237999999999998,-0.421804992523494,0,0,40.54000000000008,0
Niger,2023,17,0.036000000000001364,0.0030988339742852927,0,0,35.83000000000007,0
Niger,2023,18,-1.4780000000000015,-0.10182782538113525,0,0,53.81000000000007,0
Niger,2023,19,-19.368,-0.7027774342599675,0,0,72.32000000000008,0
Niger,2023,20,-27.802000000000007,-0.4487399512866135,0,0,100.28000000000007,0
Niger,2023,21,1.5679999999999978,0.08109021639149307,0,0,121.54000000000008,0
Niger,2023,22,-55.354,-1.1062158784691316,0,0,116.16000000000007,0
Niger,2023,23,2.9000000000000057,0.06999762809024074,0,0,160.17000000000007,0
Niger,2023,24,-32.382,-0.37587548402242205,0,0,166.41000000000008,0
Niger,2023,25,-18.064000000000007,-0.3650616099319302,0,0,169.18000000000006,0
Niger,2023,26,-20.028,-1.369775692784833,0,0,165.42000000000007,0
Niger,2023,27,8.120000000000005,0.2178605310690452,0,0,147.72000000000008,0
Niger,2023,28,-3.636000000000003,-0.14966920979594034,0,0,155.05000000000007,0
Niger,2023,29,-5.7819999999999965,-0.17893602729148222,0,0,156.07000000000008,0
Niger,2023,30,-18.171999999999997,-0.8463025855920611,0,0,164.40000000000006,0
Niger,2023,31,-18.10000000000001,-0.310143667848236,0,0,155.73000000000008,0
Niger,2023,32,57.57399999999999,1.4099579556614905,1,1,216.71000000000006,0
Niger,2023,33,-0.5720000000000027,-0.01951003116057148,0,0,231.84000000000003,0
Niger,2023,34,-21.10799999999999,-0.8127096537255671,0,0,246.32000000000005,0
Niger,2023,35,3.8220000000000027,0.23555066227656934,0,0,259.4700000000001,0
Niger,2023,36,-7.4879999999999995,-0.2058479035453201,0,0,199.34000000000006,0
Niger,2023,37,-18.653999999999996,-1.0178180564255992,0,0,173.16000000000005,0
Niger,2023,38,-23.189999999999998,-1.3956277307498735,0,0,157.63000000000008,0
Niger,2023,39,-24.909999999999997,-1.0091239347888339,0,0,128.25000000000006,0
Niger,2023,40,-30.246000000000002,-1.3305292147372545,0,0,96.25000000000006,0
Niger,2023,41,-13.905999999999999,-1.5736476192145727,0,0,80.67000000000004,0
Niger,2023,42,2.2880000000000003,0.22979826331267897,0,0,76.21000000000006,0
Niger,2023,43,-11.946,-1.1154485624155177,0,0,53.400000000000055,0
Niger,2023,44,-6.9479999999999995,-0.28328406788460164,0,0,37.14000000000006,0
Niger,2023,45,-94.64800000000001,-0.43901342802037013,0,0,28.120000000000058,0
Niger,2023,46,-5.154,-0.448298962675144,0,0,11.060000000000057,0
Niger,2023,47,5.144,1.7888381572353058,0,0,17.38000000000006,0
Niger,2023,48,-0.04,-0.6488856845230501,0,0,12.000000000000057,0
Niger,2023,49,-0.026000000000000002,-0.4472135954999579,0,0,6.450000000000057,0
Niger,2023,50,0.0,0,0,0,6.440000000000057,0
Niger,2023,51,0.0,0,0,0,0.0,0
Niger,2023,52,0.0,0,0,0,0.0,0
Niger,2024,1,-10.910000000000002,-0.408248290463863,0,0,0.0,0
Niger,2024,2,-0.908,-0.44721359549995804,0,0,0.0,0
Niger,2024,3,-0.002,-0.4472135954999579,0,0,0.0,0
Niger,2024,4,-0.003999999999999998,-0.15339299776947404,0,0,0.010000000000056844,0
Niger,2024,5,0.0,0,0,0,0.010000000000056844,0
Niger,2024,6,0.0,0,0,0,0.010000000000056844,0
Niger,2024,7,0.0,0,0,0,0.010000000000056844,0
Niger,2024,8,0.04400000000000001,0.15626828853615238,0,0,0.23000000000005685,0
Niger,2024,9,-8.046000000000001,-0.7130749143671475,0,0,0.23000000000005685,0
Niger,2024,10,-11.308,-0.957862955958932,0,0,0.23000000000005685,0
Niger,2024,11,31.98599999999999,1.008220411559996,0,0,65.00000000000006,0
Niger,2024,12,-8.977999999999998,-0.7469955538444814,0,0,64.98000000000005,0
Niger,2024,13,-34.794,-0.5429265445955811,0,0,65.05000000000005,0
Niger,2024,14,-4.501999999999997,-0.18220670594059704,0,0,78.68000000000005,0
Niger,2024,15,-1.3999999999999995,-0.4217498856333081,0,0,17.970000000000056,0
Niger,2024,16,2.2220000000000013,0.06582741209349659,0,0,45.480000000000054,0
Niger,2024,17,2.936,0.25272712634725764,0,0,64.46000000000005,0
Niger,2024,18,24.872,1.7135735269821335,0,0,100.57000000000006,0
Niger,2024,19,11.712000000000003,0.42497569754506104,0,0,149.11000000000007,0
Niger,2024,20,-60.392,-0.9747609214481389,0,0,128.02000000000007,0
Niger,2024,21,-4.061999999999998,-0.21006917026928895,0,0,140.75000000000006,0
Niger,2024,22,51.806,1.0353112656713486,1,1,216.18000000000006,0
Niger,2024,23,49.980000000000004,1.206372914465595,1,1,276.19000000000005,0
Niger,2024,24,153.858,1.785913477262733,1,1,501.26000000000005,0
Niger,2024,25,-48.67400000000001,-0.9836696635200822,0,0,479.05,0
Niger,2024,26,19.032000000000004,1.3016562305313035,0,0,407.19,0
Niger,2024,27,-23.779999999999994,-0.6380201267022033,0,0,310.51000000000005,0
Niger,2024,28,32.20399999999999,1.325618050678894,1,0,167.44000000000005,0
Niger,2024,29,56.378,1.744734580878449,1,1,261.2300000000001,0
Niger,2024,30,-16.451999999999995,-0.7661991051155946,0,0,232.22000000000006,0
Niger,2024,31,-33.60000000000001,-0.5757363115856755,0,0,239.95000000000005,0
Niger,2024,32,-43.82600000000001,-1.0732764331958957,0,0,163.69000000000005,0
Niger,2024,33,-21.502000000000002,-0.7333998077178426,0,0,95.73000000000005,0
Niger,2024,34,0.132000000000005,0.005082323019318693,0,0,129.73000000000005,0
Niger,2024,35,23.712000000000003,1.4613755373893274,1,0,178.27000000000007,0
Niger,2024,36,-7.128,-0.1959513697210259,0,0,219.90000000000006,0
Niger,2024,37,23.276000000000003,1.2700082063558622,1,0,256.58000000000004,0
Niger,2024,38,10.82,0.6511725763998979,0,0,253.82000000000008,0
Niger,2024,39,-7.899999999999999,-0.32003529043885137,0,0,221.56000000000006,0
Niger,2024,40,7.723999999999997,0.33978071991769315,0,0,227.17000000000004,0
Niger,2024,41,2.3640000000000008,0.2675178320022473,0,0,185.93000000000004,0
Niger,2024,42,-1.5619999999999994,-0.15688150668461728,0,0,143.61000000000004,0
Niger,2024,43,3.934000000000001,0.3673342243883014,0,0,119.67000000000004,0
Niger,2024,44,-12.308,-0.5018221513419225,0,0,60.08000000000006,0
Niger,2024,45,-100.19800000000001,-0.46475643923574766,0,0,29.24000000000006,0
Niger,2024,46,-5.164,-0.4491687705189064,0,0,16.02000000000006,0
Niger,2024,47,-1.296,-0.45068706294264316,0,0,0.020000000000060397,0
Niger,2024,48,-0.04,-0.6488856845230501,0,0,0.0,0
Niger,2024,49,-0.026000000000000002,-0.4472135954999579,0,0,0.0,0
Niger,2024,50,0.0,0,0,0,0.0,0
Niger,2024,51,0.0,0,0,0,0.0,0
Niger,2024,52,0.0,0,0,0,0.0,0
Niger,2025,1,-10.910000000000002,-0.408248290463863,0,0,0.0,0
Niger,2025,2,-0.908,-0.44721359549995804,0,0,0.0,0
Niger,2025,3,-0.002,-0.4472135954999579,0,0,0.0,0
Niger,2025,4,-0.013999999999999999,-0.5368754921931593,0,0,0.0,0
Niger,2025,5,0.0,0,0,0,0.0,0
Niger,2025,6,0.0,0,0,0,0.0,0
Niger,2025,7,0.0,0,0,0,0.0,0
Niger,2025,8,0.47400000000000003,1.683435653775823,0,0,0.6600000000000604,0
Niger,2025,9,-8.046000000000001,-0.7130749143671475,0,0,0.6600000000000604,0
Niger,2025,10,-0.35800000000000054,-0.030324985694490467,0,0,11.61000000000006,0
Niger,2025,11,-12.034000000000006,-0.37931984095269805,0,0,32.360000000000056,0
Niger,2025,12,-8.787999999999998,-0.7311870045873583,0,0,32.10000000000006,0
Niger,2025,13,-29.953999999999997,-0.46740304985963205,0,0,37.01000000000006,0
Niger,2025,14,-17.791999999999998,-0.7200847872268112,0,0,26.400000000000063,0
Niger,2025,15,-0.07000000000000028,-0.021087494281665498,0,0,11.04000000000006,0
Niger,2025,16,-24.447999999999997,-0.7242792848162931,0,0,11.69000000000006,0
Niger,2025,17,-6.274000000000001,-0.5400578987406998,0,0,16.62000000000006,0
Niger,2025,18,-12.878000000000002,-0.887238657143612,0,0,28.27000000000006,0
Niger,2025,19,-37.528,-1.3617219926119404,0,0,26.24000000000006,0
Niger,2025,20,36.57799999999999,0.5903895380966024,1,1,128.79000000000005,0
Niger,2025,21,-23.732,-1.2273169741090024,0,0,131.06000000000006,0
Niger,2025,22,-22.594,-0.4515272890510453,0,0,169.84000000000006,0
Niger,2025,23,-38.36999999999999,-0.9261410309732866,0,0,190.74000000000004,0
Niger,2025,24,-45.062,-0.5230591396769311,0,0,119.92000000000006,0
Niger,2025,25,-36.614000000000004,-0.7399449615836852,0,0,129.44000000000005,0
Niger,2025,26,0.9720000000000013,0.06647802942814357,0,0,113.92000000000004,0
Niger,2025,27,62.03,1.6642720125877914,1,0,191.40000000000006,0
Niger,2025,28,-9.366,-0.3855340536162751,0,0,205.68000000000006,0
Niger,2025,29,-20.992,-0.64964114232148,0,0,210.04000000000008,0
Niger,2025,30,-0.25199999999999534,-0.011736091325621586,0,0,215.29000000000008,0
Niger,2025,31,-22.730000000000004,-0.3894787607840001,0,0,148.08000000000004,0
Niger,2025,32,-23.156000000000006,-0.5670786539288131,0,0,134.06000000000006,0
Niger,2025,33,-2.172000000000004,-0.07408354489643555,0,0,162.80000000000007,0
Niger,2025,34,-29.877999999999993,-1.1503761149333191,0,0,150.59000000000006,0
Niger,2025,35,-21.378,-1.3175306274590517,0,0,143.17000000000004,0
Niger,2025,36,-41.278,-1.1347475644422709,0,0,129.98000000000008,0
Niger,2025,37,-16.253999999999998,-0.8868668751550172,0,0,107.80000000000005,0
Niger,2025,38,20.189999999999998,1.2150808056852067,0,0,144.42000000000004,0
Niger,2025,39,-6.93,-0.2807398180685114,0,0,158.22000000000006,0
Niger,2025,40,-16.896,-0.7432593272565182,0,0,173.36000000000007,0
Niger,2025,41,5.434000000000005,0.6149288913283473,0,0,174.72000000000006,0
Niger,2025,42,0.9079999999999995,0.09119616393702464,0,0,125.50000000000006,0
Niger,2025,43,12.454,1.1628826717162948,0,0,109.11000000000007,0
Niger,2025,44,-12.097999999999999,-0.493260024937811,0,0,74.35000000000005,0
Niger,2025,45,-90.918,-0.42171226913147675,0,0,49.720000000000056,0
Niger,2025,46,-5.084,-0.44221030776880715,0,0,34.110000000000056,0
Niger,2025,47,-1.286,-0.44720953930882645,0,0,9.600000000000056,0
Niger,2025,48,0.019999999999999997,0.324442842261525,0,0,9.430000000000057,0
Niger,2025,49,0.10400000000000001,1.7888543819998317,0,0,0.28000000000005687,0
Niger,2025,50,0.0,0,0,0,0.20000000000005683,0
Niger,2025,51,0.0,0,0,0,0.19000000000005685,0
Niger,2025,52,0.0,0,0,0,0.13000000000005685,0
Niger,2026,1,-10.910000000000002,-0.408248290463863,0,0,0.0,0
Ogun,2020,53,0.0,0,0,0,1.71,0
Ogun,2021,1,0.2033333333333336,0.04912352315704971,0,0,4.3100000000000005,0
Ogun,2021,2,-0.18799999999999997,-0.3403753478945775,0,0,4.46,0
Ogun,2021,3,-0.07,-0.3030615416575733,0,0,4.66,0
Ogun,2021,4,0.17999999999999972,0.038417756180111756,0,0,7.46,0
Ogun,2021,5,1.362,0.4687900191362138,0,0,8.53,0
Ogun,2021,6,0.21999999999999997,0.1936129182848763,0,0,9.899999999999999,0
Ogun,2021,7,3.1159999999999997,1.7015817790103622,0,0,14.25,0
Ogun,2021,8,-12.504,-0.6821361522331718,0,0,10.620000000000001,0
Ogun,2021,9,-13.396,-1.023530210934579,0,0,8.25,0
Ogun,2021,10,6.352,0.4233165852102771,0,0,36.55,0
Ogun,2021,11,-10.909999999999998,-0.7422833654269709,0,0,40.28,0
Ogun,2021,12,22.3,1.4652648491898213,0,0,82.50999999999999,0
Ogun,2021,13,-9.920000000000002,-1.1259931895573214,0,0,82.56,0
Ogun,2021,14,-10.594000000000005,-0.3568021973569421,0,0,77.18,0
Ogun,2021,15,28.02600000000001,1.460796416682719,0,0,133.44,0
Ogun,2021,16,-8.322,-0.4427402406105023,0,0,110.74000000000001,0
Ogun,2021,17,-29.791999999999994,-1.5776525094167806,0,0,115.35000000000002,0
Ogun,2021,18,-1.0399999999999991,-0.11557906615806461,0,0,116.44000000000001,0
Ogun,2021,19,-4.954000000000001,-0.8228880533327957,0,0,64.92,0
Ogun,2021,20,-10.316,-1.2132119757540003,0,0,56.77,0
Ogun,2021,21,-13.670000000000002,-0.41882949651413715,0,0,74.64,0
Ogun,2021,22,23.628,1.5380655783243802,0,0,111.67,0
Ogun,2021,23,-43.82200000000001,-1.0168847927442464,0,0,123.72,0
Ogun,2021,24,-20.117999999999995,-0.7789843221981272,0,0,164.43,0
Ogun,2021,25,-8.484000000000002,-0.42256161415621163,0,0,184.60000000000002,0
Ogun,2021,26,-16.218000000000004,-0.41719415028491974,0,0,167.18,0
Ogun,2021,27,-31.901999999999997,-1.590096346122278,0,0,163.81,0
Ogun,2021,28,112.41999999999999,1.7395554487874443,1,1,293.51,0
Ogun,2021,29,-18.479999999999997,-0.6081740091385254,0,0,267.51,0
Ogun,2021,30,-9.626000000000001,-0.43415453942088944,0,0,240.51,0
Ogun,2021,31,31.998,1.4361853165836387,0,0,277.75,0
Ogun,2021,32,6.359999999999999,0.32388430132405915,0,0,133.44,0
Ogun,2021,33,60.233999999999995,1.5968042205712931,1,1,219.07,0
Ogun,2021,34,36.866,1.0482571851721671,1,1,295.63,0
Ogun,2021,35,62.644000000000005,1.4323472459355167,1,1,360.05,0
Ogun,2021,36,-1.759999999999998,-0.05088226274471383,0,0,362.29,0
Ogun,2021,37,-21.08,-0.9148303477509311,0,0,307.38,0
Ogun,2021,38,22.37400000000001,1.1002319500246276,1,1,307.13,0
Ogun,2021,39,-5.256000000000007,-0.19084034719599954,0,0,237.46,0
Ogun,2021,40,-12.425999999999988,-0.5571989297893609,0,0,249.20000000000002,0
Ogun,2021,41,-12.299999999999997,-0.6290478460621186,0,0,236.57000000000002,0
Ogun,2021,42,-13.997999999999998,-0.5794885054534014,0,0,175.43,0
Ogun,2021,43,2.9080000000000013,0.18076704373342706,0,0,155.16000000000003,0
Ogun,2021,44,10.338000000000008,0.5950553469843992,0,0,149.66000000000003,0
Ogun,2021,45,59.467999999999996,1.6481367054956062,1,1,211.59,0
Ogun,2021,46,6.144,1.1766762235810857,0,0,192.4,0
Ogun,2021,47,-1.654,-0.12671880596873886,0,0,168.18,0
Ogun,2021,48,-9.632000000000001,-0.5874468583101743,0,0,121.75999999999999,0
Ogun,2021,49,-2.4699999999999998,-0.5350451769018265,0,0,23.86,0
Ogun,2021,50,-0.7179999999999997,-0.2086489163263783,0,0,11.04,0
Ogun,2021,51,-2.896,-0.4491497385406483,0,0,1.84,0
Ogun,2021,52,17.322,1.7886005220992376,0,0,23.17,0
Ogun,2022,1,8.213333333333333,1.9842682140814807,0,0,33.66,0
Ogun,2022,2,-0.10799999999999996,-0.19553477432241684,0,0,32.59,0
Ogun,2022,3,0.26,1.1256571547281293,0,0,33.120000000000005,0
Ogun,2022,4,8.02,1.7117244698027598,0,0,23.72,0
Ogun,2022,5,-2.308,-0.7943960089327322,0,0,13.11,0
Ogun,2022,6,0.29000000000000004,0.25521702864824614,0,0,14.469999999999999,0
Ogun,2022,7,-0.44399999999999995,-0.2424590211426832,0,0,14.93,0
Ogun,2022,8,-12.234,-0.6674067247617262,0,0,3.73,0
Ogun,2022,9,-3.836000000000002,-0.2930921087746377,0,0,14.59,0
Ogun,2022,10,-8.828,-0.5883247503520664,0,0,27.64,0
Ogun,2022,11,-8.549999999999997,-0.5817161113107792,0,0,37.29,0
Ogun,2022,12,-13.909999999999998,-0.913983589786117,0,0,43.04,0
Ogun,2022,13,12.53,1.4222474460839953,0,0,55.980000000000004,0
Ogun,2022,14,-20.364000000000004,-0.6858523642605973,0,0,56.010000000000005,0
Ogun,2022,15,-1.2639999999999958,-0.06588334655987119,0,0,80.62,0
Ogun,2022,16,32.358000000000004,1.7214838627342752,0,0,134.81,0
Ogun,2022,17,21.168000000000006,1.1209636251119237,0,0,167.93,0
Ogun,2022,18,-2.8500000000000014,-0.3167310947600813,0,0,176.98000000000002,0
Ogun,2022,19,-2.854000000000001,-0.474065907188494,0,0,156.85000000000002,0
Ogun,2022,20,12.744,1.4987566323195984,0,0,131.07999999999998,0
Ogun,2022,21,-20.27,-0.6210441766160614,0,0,91.39,0
Ogun,2022,22,-5.542000000000002,-0.36075670539502785,0,0,101.06,0
Ogun,2022,23,2.867999999999995,0.06655163127174692,0,0,157.7,0
Ogun,2022,24,32.742000000000004,1.2677952419430905,1,1,228.21,0
Ogun,2022,25,15.716000000000001,0.7827650080244014,0,0,279.18,0
Ogun,2022,26,-21.288000000000004,-0.5476155550169793,0,0,285.86,0
Ogun,2022,27,8.638000000000005,0.4305451770360556,0,0,276.34000000000003,0
Ogun,2022,28,-42.2,-0.652990926337219,0,0,198.56,0
Ogun,2022,29,28.54,0.9392470898708613,0,0,195.38,0
Ogun,2022,30,23.254,1.0488084001343614,0,0,206.32999999999998,0
Ogun,2022,31,-23.181999999999995,-1.0404915310032472,0,0,147.85,0
Ogun,2022,32,12.39,0.6309632851265871,0,0,164.19,0
Ogun,2022,33,-12.456,-0.3302087420964244,0,0,130.11,0
Ogun,2022,34,17.066000000000003,0.4852589682132102,1,0,153.99,0
Ogun,2022,35,-9.985999999999997,-0.2283286443699646,0,0,200.96,0
Ogun,2022,36,10.36,0.29951150115638403,0,0,209.29,0
Ogun,2022,37,34.47,1.4959298902739373,1,1,282.62,0
Ogun,2022,38,9.064000000000007,0.4457183514357391,1,0,288.86,0
Ogun,2022,39,46.85399999999999,1.701224053942418,1,1,343.92999999999995,0
Ogun,2022,40,-19.855999999999995,-0.8903703484546562,0,0,336.12,0
Ogun,2022,41,-4.670000000000002,-0.23883361309838178,0,0,275.57,0
Ogun,2022,42,37.492,1.5520919450249269,1,0,279.23,0
Ogun,2022,43,-14.382000000000001,-0.8940136255069282,0,0,189.56,0
Ogun,2022,44,-26.761999999999993,-1.5404208934026384,0,0,154.39,0
Ogun,2022,45,-27.642,-0.7660892381332742,0,0,121.58,0
Ogun,2022,46,-5.435999999999999,-1.0410826743793589,0,0,39.32,0
Ogun,2022,47,-6.793999999999999,-0.520512435158169,0,0,27.25,0
Ogun,2022,48,28.808000000000007,1.7569735355273568,0,0,56.370000000000005,0
Ogun,2022,49,-1.7399999999999998,-0.3769144161170762,0,0,46.31000000000001,0
Ogun,2022,50,-1.8279999999999998,-0.5312120042404174,0,0,43.96000000000001,0
Ogun,2022,51,-2.896,-0.4491497385406483,0,0,39.900000000000006,0
Ogun,2022,52,-4.428,-0.45721759103194926,0,0,1.04,0
Ogun,2023,1,-2.3966666666666665,-0.579013330326536,0,0,0.19,0
Ogun,2023,2,-0.33799999999999997,-0.6119514233423788,0,0,0.0,0
Ogun,2023,3,0.21999999999999997,0.9524791309238017,0,0,0.49,0
Ogun,2023,4,-1.9100000000000001,-0.4076550794667421,0,0,2.91,0
Ogun,2023,5,-1.1979999999999997,-0.4123424691080646,0,0,4.0200000000000005,0
Ogun,2023,6,-0.9500000000000001,-0.8360557835028751,0,0,4.37,0
Ogun,2023,7,-1.434,-0.783077108825693,0,0,3.88,0
Ogun,2023,8,-3.6340000000000003,-0.19824718307864256,0,0,11.21,0
Ogun,2023,9,5.904,0.451099012045219,0,0,30.700000000000003,0
Ogun,2023,10,-11.198,-0.7462687533351201,0,0,42.620000000000005,0
Ogun,2023,11,6.070000000000004,0.41298442054461204,0,0,67.88,0
Ogun,2023,12,5.02,0.32984885842748435,0,0,83.96000000000001,0
Ogun,2023,13,-3.130000000000001,-0.35527809307605,0,0,71.5,0
Ogun,2023,14,52.516000000000005,1.7687204263165153,1,0,146.78000000000003,0
Ogun,2023,15,-3.603999999999999,-0.1878509343368485,0,0,154.43,0
Ogun,2023,16,-0.3520000000000003,-0.01872681623346515,0,0,156.98000000000002,0
Ogun,2023,17,1.0480000000000018,0.05549744326895775,0,0,185.64,0
Ogun,2023,18,-3.1900000000000013,-0.35451655869637166,0,0,121.46999999999998,0
Ogun,2023,19,10.276,1.706903035132783,0,0,116.80999999999999,0
Ogun,2023,20,1.413999999999998,0.16629330493564887,0,0,112.41999999999999,0
Ogun,2023,21,-18.96,-0.5809076264746188,0,0,94.16,0
Ogun,2023,22,-10.442000000000004,-0.6797223958381235,0,0,99.27,0
Ogun,2023,23,69.17799999999998,1.6052680432764697,1,1,209.08999999999997,0
Ogun,2023,24,23.322000000000003,0.9030456487873909,1,1,281.51,0
Ogun,2023,25,20.106,1.0014172341141903,0,0,335.56,0
Ogun,2023,26,-25.848000000000006,-0.6649176468469975,0,0,342.58,0
Ogun,2023,27,-2.5319999999999965,-0.1262028696753057,0,0,255.57999999999998,0
Ogun,2023,28,-8.310000000000002,-0.128586601845078,0,0,221.10999999999996,0
Ogun,2023,29,36.26,1.1933111239915006,1,0,221.25999999999996,0
Ogun,2023,30,24.304,1.0961657932770927,0,0,237.81999999999996,0
Ogun,2023,31,11.518000000000004,0.516969262966759,0,0,225.20999999999995,0
Ogun,2023,32,-7.129999999999999,-0.363096708874299,0,0,188.14,0
Ogun,2023,33,6.6440000000000055,0.1761325371297885,0,0,165.44,0
Ogun,2023,34,-26.984,-0.7672698932535604,0,0,144.22,0
Ogun,2023,35,24.424000000000007,0.5584517134079731,1,0,190.89999999999998,0
Ogun,2023,36,51.69,1.4943773643603755,1,1,260.08,0
Ogun,2023,37,-20.949999999999996,-0.9091886046196397,0,0,258.88999999999993,0
Ogun,2023,38,-10.265999999999991,-0.5048261910678828,0,0,289.84999999999997,0
Ogun,2023,39,-20.176000000000002,-0.7325713175468953,0,0,243.47999999999996,0
Ogun,2023,40,26.224000000000004,1.1759202265247237,1,0,240.41999999999996,0
Ogun,2023,41,-13.07,-0.6684272640676335,0,0,226.88999999999996,0
Ogun,2023,42,-19.168,-0.7935159074532647,0,0,193.21999999999997,0
Ogun,2023,43,-18.631999999999998,-1.1582020491200864,0,0,166.32999999999998,0
Ogun,2023,44,16.308000000000007,0.938688585666626,0,0,128.14999999999998,0
Ogun,2023,45,-15.381999999999998,-0.4263072375720289,0,0,115.99999999999999,0
Ogun,2023,46,-4.165999999999999,-0.7978569575909508,0,0,91.66999999999999,0
Ogun,2023,47,22.875999999999998,1.7526114905325694,0,0,113.51999999999998,0
Ogun,2023,48,-7.112000000000002,-0.4337543663104194,0,0,63.64999999999997,0
Ogun,2023,49,-1.6199999999999999,-0.3509203184538296,0,0,41.44999999999997,0
Ogun,2023,50,-2.008,-0.5835195320102615,0,0,37.64999999999997,0
Ogun,2023,51,-2.896,-0.4491497385406483,0,0,3.9199999999999715,0
Ogun,2023,52,-4.418,-0.4561850309799349,0,0,0.9899999999999716,0
Ogun,2024,1,-1.5466666666666664,-0.3736608974569022,0,0,0.8699999999999717,0
Ogun,2024,2,0.9720000000000001,1.7598129689017523,0,0,2.1699999999999715,0
Ogun,2024,3,-0.14,-0.6061230833151466,0,0,2.299999999999972,0
Ogun,2024,4,-3.0300000000000002,-0.646698895698549,0,0,3.589999999999972,0
Ogun,2024,5,-2.308,-0.7943960089327322,0,0,2.739999999999972,0
Ogun,2024,6,-1.2,-1.0560704633720528,0,0,1.5299999999999716,0
Ogun,2024,7,-0.03400000000000003,-0.018566681799214498,0,0,2.7999999999999714,0
Ogun,2024,8,31.826,1.736217624837886,0,0,46.70999999999997,0
Ogun,2024,9,-8.336000000000002,-0.636917575272518,0,0,53.06999999999997,0
Ogun,2024,10,-9.948,-0.6629649542934252,0,0,66.48999999999997,0
Ogun,2024,11,-9.819999999999999,-0.668123065856357,0,0,74.45999999999998,0
Ogun,2024,12,-14.469999999999999,-0.9507794783756373,0,0,35.58999999999997,0
Ogun,2024,13,-4.490000000000001,-0.5096481271282635,0,0,36.00999999999997,0
Ogun,2024,14,-12.914000000000005,-0.43493898212833204,0,0,44.60999999999997,0
Ogun,2024,15,-25.793999999999997,-1.3444581021877553,0,0,45.95999999999997,0
